Date,Close
2008-01-02,9.0196
2008-01-03,9.1505
2008-01-04,9.203
2008-01-07,9.2398
2008-01-08,9.3006
2008-01-09,9.3407
2008-01-10,9.3278
2008-01-11,9.3819
2008-01-14,9.4518
2008-01-15,9.4987
2008-01-16,9.4878
2008-01-17,9.4518
2008-01-18,9.3006
2008-01-22,9.3554
2008-01-23,9.429
2008-01-24,9.3819
2008-01-25,9.3819
2008-01-28,9.3475
2008-01-29,9.2859
2008-01-30,9.3134
2008-01-31,9.2456
2008-02-01,9.2524
2008-02-04,9.2859
2008-02-05,9.2859
2008-02-06,9.3134
2008-02-07,9.3212
2008-02-08,9.3006
2008-02-11,9.2929
2008-02-12,9.3554
2008-02-13,9.1762
2008-02-14,8.8686
2008-02-15,8.8825
2008-02-19,8.9664
2008-02-20,8.9428
2008-02-21,8.9031
2008-02-22,8.8074
2008-02-25,8.9728
2008-02-26,9.0669
2008-02-27,8.9222
2008-02-28,8.6964
2008-02-29,8.4994
2008-03-03,8.5403
2008-03-04,8.6289
2008-03-05,8.6899
2008-03-06,8.6693
2008-03-07,8.7377
2008-03-10,8.7997
2008-03-11,8.7321
2008-03-12,8.6485
2008-03-13,8.5604
2008-03-14,8.5403
2008-03-17,8.5403
2008-03-18,8.5403
2008-03-19,8.5535
2008-03-20,8.5466
2008-03-24,8.6693
2008-03-25,8.6432
2008-03-26,8.6228
2008-03-27,8.6228
2008-03-28,8.6621
2008-03-31,8.6432
2008-04-01,8.7321
2008-04-02,8.7516
2008-04-03,8.7862
2008-04-04,8.8686
2008-04-07,9.0746
2008-04-08,9.0056
2008-04-09,8.9905
2008-04-10,9.0611
2008-04-11,9.1162
2008-04-14,9.0611
2008-04-15,8.9728
2008-04-16,9.047
2008-04-17,9.0547
2008-04-18,9.1162
2008-04-21,9.0251
2008-04-22,9.0669
2008-04-23,9.1004
2008-04-24,9.0402
2008-04-25,9.0402
2008-04-28,8.9905
2008-04-29,8.9728
2008-04-30,8.9838
2008-05-01,9.0056
2008-05-02,9.0056
2008-05-05,9.0056
2008-05-06,8.9664
2008-05-07,8.9512
2008-05-08,8.9512
2008-05-09,8.9577
2008-05-12,8.9363
2008-05-13,8.9148
2008-05-14,8.908999999999999
2008-05-15,8.9222
2008-05-16,8.9148
2008-05-19,8.9363
2008-05-20,8.9664
2008-05-21,8.9428
2008-05-22,8.9728
2008-05-23,8.9577
2008-05-27,8.9905
2008-05-28,8.9905
2008-05-29,8.998
2008-05-30,8.998
2008-06-02,9.0132
2008-06-03,9.0132
2008-06-04,8.9838
2008-06-05,8.9794
2008-06-06,8.9031
2008-06-09,8.8825
2008-06-10,8.8686
2008-06-11,8.8743
2008-06-12,8.7862
2008-06-13,8.8408
2008-06-16,8.8345
2008-06-17,8.82
2008-06-18,8.7321
2008-06-19,8.6899
2008-06-20,8.6027
2008-06-23,8.6228
2008-06-24,8.7118
2008-06-25,8.7261
2008-06-26,8.7261
2008-06-27,8.656
2008-06-30,8.7731
2008-07-01,8.7795
2008-07-02,8.6964
2008-07-03,8.6899
2008-07-07,8.7118
2008-07-08,8.8074
2008-07-09,8.7795
2008-07-10,8.8138
2008-07-11,8.7118
2008-07-14,8.609
2008-07-15,8.5604
2008-07-16,8.5535
2008-07-17,8.5535
2008-07-18,8.5403
2008-07-21,8.5403
2008-07-22,8.4911
2008-07-23,8.4853
2008-07-24,8.4441
2008-07-25,8.4248
2008-07-28,8.4499
2008-07-29,8.4647
2008-07-30,8.4647
2008-07-31,8.4713
2008-08-01,8.4994
2008-08-04,8.5269
2008-08-05,8.4647
2008-08-06,8.4647
2008-08-07,8.4441
2008-08-08,8.5126
2008-08-11,8.4647
2008-08-12,8.4853
2008-08-13,8.4574
2008-08-14,8.4911
2008-08-15,8.4853
2008-08-18,8.4647
2008-08-19,8.4441
2008-08-20,8.4574
2008-08-21,8.4853
2008-08-22,8.4297
2008-08-25,8.4297
2008-08-26,8.4713
2008-08-27,8.4574
2008-08-28,8.4713
2008-08-29,8.5065
2008-09-02,8.478
2008-09-03,8.4853
2008-09-04,8.533
2008-09-05,8.5466
2008-09-08,8.5802
2008-09-09,8.5604
2008-09-10,8.4853
2008-09-11,8.4177
2008-09-12,8.4103
2008-09-15,8.294
2008-09-16,8.1292
2008-09-17,7.9103
2008-09-18,7.4855
2008-09-19,7.7596
2008-09-22,7.6633
2008-09-23,7.6362
2008-09-24,7.4992
2008-09-25,7.6974
2008-09-26,7.5058
2008-09-29,6.9648
2008-09-30,7.1708
2008-10-01,7.1708
2008-10-02,7.1086
2008-10-03,7.1019
2008-10-06,6.732
2008-10-07,6.5746
2008-10-08,6.1224
2008-10-09,5.8214
2008-10-10,5.2868
2008-10-13,5.9993
2008-10-14,6.2186
2008-10-15,6.1498
2008-10-16,6.1224
2008-10-17,6.1841
2008-10-20,6.3419
2008-10-21,6.4307
2008-10-22,6.5401
2008-10-23,6.9648
2008-10-24,7.1913
2008-10-27,7.3212
2008-10-28,7.1158
2008-10-29,6.9648
2008-10-30,7.0402
2008-10-31,7.0538
