Date,Close
2017-01-03,23.108
2017-01-04,23.266
2017-01-05,23.285999999999998
2017-01-06,23.261
2017-01-09,23.217
2017-01-10,23.261
2017-01-11,23.353
2017-01-12,23.266
2017-01-13,23.355
2017-01-17,23.063000000000002
2017-01-18,23.168000000000003
2017-01-19,23.108
2017-01-20,23.158
2017-01-23,23.089000000000002
2017-01-24,23.266
2017-01-25,23.384
2017-01-26,23.416
2017-01-27,23.434
2017-01-30,23.166999999999998
2017-01-31,23.099
2017-02-01,23.197
2017-02-02,23.177
2017-02-03,23.256
2017-02-06,23.085
2017-02-07,23.148000000000003
2017-02-08,23.219
2017-02-09,23.384
2017-02-10,23.493000000000002
2017-02-13,23.621
2017-02-14,23.592
2017-02-15,23.67
2017-02-16,23.611
2017-02-17,23.641
2017-02-21,23.739
2017-02-22,23.744
2017-02-23,23.73
2017-02-24,23.541999999999998
2017-02-27,23.561999999999998
2017-02-28,23.473000000000003
2017-03-01,23.858
2017-03-02,23.803
2017-03-03,23.811
2017-03-06,23.789
2017-03-07,23.73
2017-03-08,23.755
2017-03-09,23.774
2017-03-10,23.796999999999997
2017-03-13,23.945999999999998
2017-03-14,23.838
2017-03-15,23.976
2017-03-16,24.065
2017-03-17,24.045
2017-03-20,24.065
2017-03-21,23.848000000000003
2017-03-22,23.848000000000003
2017-03-23,23.877
2017-03-24,23.939
2017-03-27,23.927
2017-03-28,24.144000000000002
2017-03-29,24.17
2017-03-30,24.203000000000003
2017-03-31,24.144000000000002
2017-04-03,24.114
2017-04-04,24.14
2017-04-05,24.024
2017-04-06,24.045
2017-04-07,24.114
2017-04-10,24.094
2017-04-11,24.084
2017-04-12,23.991
2017-04-13,23.877
2017-04-17,23.9
2017-04-18,23.7
2017-04-19,23.7
2017-04-20,23.886999999999997
2017-04-21,23.863000000000003
2017-04-24,24.311
2017-04-25,24.489
2017-04-26,24.403000000000002
2017-04-27,24.439
2017-04-28,24.439
2017-05-01,24.566999999999997
2017-05-02,24.636999999999997
2017-05-03,24.627
2017-05-04,24.666
2017-05-05,24.883000000000003
2017-05-08,24.863000000000003
2017-05-09,24.962
2017-05-10,25.05
2017-05-11,25.011
2017-05-12,25.011
2017-05-15,25.149
2017-05-16,25.136
2017-05-17,24.725
2017-05-18,24.745
2017-05-19,24.921999999999997
2017-05-22,24.962
2017-05-23,25.035999999999998
2017-05-24,25.011
2017-05-25,25.06
2017-05-26,25.065
2017-05-30,25.011
2017-05-31,24.962
2017-06-01,25.139
2017-06-02,25.248
2017-06-05,25.189
2017-06-06,25.046
2017-06-07,25.07
2017-06-08,25.1
2017-06-09,25.06
2017-06-12,24.951999999999998
2017-06-13,25.129
2017-06-14,25.021
2017-06-15,24.932
2017-06-16,25.051
2017-06-19,25.296999999999997
2017-06-20,25.12
2017-06-21,25.08
2017-06-22,25.127
2017-06-23,25.1
2017-06-26,25.228
2017-06-27,25.08
2017-06-28,25.208000000000002
2017-06-29,24.883000000000003
2017-06-30,24.951999999999998
2017-07-03,25.07
2017-07-05,25.09
2017-07-06,24.88
2017-07-07,24.96
2017-07-10,25.045
2017-07-11,25.1
2017-07-12,25.31
2017-07-13,25.3683
2017-07-14,25.4
2017-07-17,25.355
2017-07-18,25.3
2017-07-19,25.46
2017-07-20,25.47
2017-07-21,25.291
2017-07-24,25.298000000000002
2017-07-25,25.37
2017-07-26,25.41
2017-07-27,25.38
2017-07-28,25.33
2017-07-31,25.31
2017-08-01,25.47
2017-08-02,25.48
2017-08-03,25.42
2017-08-04,25.5956
2017-08-07,25.64
2017-08-08,25.589000000000002
2017-08-09,25.49
2017-08-10,25.06
2017-08-11,25.01
2017-08-14,25.29
2017-08-15,25.3264
2017-08-16,25.4
2017-08-17,25.1763
2017-08-18,25.16
2017-08-21,25.12
2017-08-22,25.375
2017-08-23,25.36
2017-08-24,25.365
2017-08-25,25.38
2017-08-28,25.275
2017-08-29,25.241999999999997
2017-08-30,25.34
2017-08-31,25.46
2017-09-01,25.53
2017-09-05,25.18
2017-09-06,25.415
2017-09-07,25.39
2017-09-08,25.33
2017-09-11,25.72
2017-09-12,25.7589
2017-09-13,25.779
2017-09-14,25.72
2017-09-15,25.735
2017-09-18,25.83
2017-09-19,25.908
2017-09-20,25.9149
2017-09-21,25.9397
2017-09-22,25.901999999999997
2017-09-25,25.7766
2017-09-26,25.81
2017-09-27,25.921
2017-09-28,25.92
2017-09-29,26.09
2017-10-02,26.199
2017-10-03,26.33
2017-10-04,26.2738
2017-10-05,26.4226
2017-10-06,26.3568
2017-10-09,26.32
2017-10-10,26.461
2017-10-11,26.49
2017-10-12,26.49
2017-10-13,26.6126
2017-10-16,26.64
2017-10-17,26.63
2017-10-18,26.72
2017-10-19,26.555
2017-10-20,26.6847
2017-10-23,26.66
2017-10-24,26.7
2017-10-25,26.6
2017-10-27,26.85
2017-10-30,26.7758
2017-10-31,26.875
