Date,Close
2015-05-13,6.78
2015-05-14,6.78
2015-05-15,7.01
2015-05-18,6.6001
2015-05-19,6.72
2015-05-20,6.89
2015-05-21,6.95
2015-05-22,6.85
2015-05-26,6.75
2015-05-27,6.8
2015-05-28,6.88
2015-05-29,6.73
2015-06-01,6.62
2015-06-02,6.7
2015-06-03,6.77
2015-06-04,6.57
2015-06-05,6.54
2015-06-08,6.3
2015-06-09,5.87
2015-06-10,6.1501
2015-06-11,6.6
2015-06-12,6.56
2015-06-15,6.39
2015-06-16,6.43
2015-06-17,6.51
2015-06-18,6.15
2015-06-19,5.64
2015-06-22,5.4
2015-06-23,5.42
2015-06-24,5.18
2015-06-25,4.95
2015-06-26,4.92
2015-06-29,4.58
2015-06-30,4.82
2015-07-01,4.85
2015-07-02,5.09
2015-07-06,5.1
2015-07-07,4.84
2015-07-09,4.97
2015-07-10,5.23
2015-07-13,5.07
2015-07-15,5.03
2015-07-16,5.27
2015-07-17,5.03
2015-07-20,4.64
2015-07-21,4.29
2015-07-22,3.92
2015-07-23,3.9
2015-07-24,3.51
2015-07-27,3.18
2015-07-28,3.44
2015-07-29,3.5
2015-07-30,3.5
2015-07-31,3.56
2015-08-03,3.58
2015-08-04,3.44
2015-08-05,3.38
2015-08-06,3.2
2015-08-07,3.0
2015-08-10,2.89
2015-08-12,2.94
2015-08-13,2.87
2015-08-14,2.89
2015-08-17,2.96
2015-08-18,2.93
2015-08-19,3.03
2015-08-20,2.9
2015-08-21,2.69
2015-08-24,2.58
2015-08-25,2.98
2015-08-26,3.24
2015-08-27,4.0
2015-08-28,3.43
2015-08-31,2.87
2015-09-01,3.4
2015-09-02,3.4
2015-09-03,3.37
2015-09-04,3.3
2015-09-08,3.36
2015-09-09,3.44
2015-09-10,3.5
2015-09-11,3.75
2015-09-14,3.33
2015-09-15,3.42
2015-09-16,3.37
2015-09-17,3.31
2015-09-18,3.44
2015-09-21,3.75
2015-09-22,4.0
2015-09-23,3.84
2015-09-24,3.88
2015-09-25,3.7
2015-09-28,3.56
2015-09-29,3.5
2015-09-30,3.24
2015-10-01,3.31
2015-10-02,3.3
2015-10-05,3.2895
2015-10-06,3.02
2015-10-07,2.82
2015-10-09,2.8
2015-10-12,2.36
2015-10-13,2.43
2015-10-14,2.42
2015-10-15,2.52
2015-10-16,2.31
2015-10-19,2.29
2015-10-20,2.24
2015-10-21,2.05
2015-10-22,2.12
2015-10-23,2.11
2015-10-26,1.96
2015-10-27,2.1
2015-10-28,2.75
2015-10-29,3.85
2015-10-30,3.68
