Date,Close
2013-01-02,4.4883
2013-01-03,4.4757
2013-01-04,4.5382
2013-01-07,4.5573
2013-01-08,4.4757
2013-01-09,4.5382
2013-01-10,4.5762
2013-01-11,4.6011
2013-01-14,4.6266
2013-01-15,4.6266
2013-01-16,4.6482
2013-01-17,4.6482
2013-01-18,4.6482
2013-01-22,4.6675
2013-01-23,4.6547
2013-01-24,4.6418
2013-01-25,4.6418
2013-01-28,4.6923
2013-01-29,4.7368
2013-01-30,4.6418
2013-01-31,4.7239
2013-02-01,4.7303
2013-02-04,4.6796
2013-02-05,4.7055
2013-02-06,4.7239
2013-02-07,4.6863
2013-02-08,4.7239
2013-02-11,4.7431
2013-02-12,4.7368
2013-02-13,4.7495
2013-02-14,4.8131
2013-02-15,4.8513
2013-02-19,4.8258
2013-02-20,4.7814
2013-02-21,4.7814
2013-02-22,4.7941
2013-02-25,4.686
2013-02-26,4.7623
2013-02-27,4.8068
2013-02-28,4.7685
2013-03-01,4.7685
2013-03-04,4.8196
2013-03-05,4.8324
2013-03-06,4.8324
2013-03-07,4.8196
2013-03-08,4.8196
2013-03-11,4.7623
2013-03-12,4.7814
2013-03-13,4.7942
2013-03-14,4.8389
2013-03-15,4.8132
2013-03-18,4.7747
2013-03-19,4.8132
2013-03-20,4.7876
2013-03-21,4.7557
2013-03-22,4.7747
2013-03-25,4.7685
2013-03-26,4.7173
2013-03-27,4.7557
2013-03-28,4.6852
2013-04-01,4.6406
2013-04-02,4.6852
2013-04-03,4.6659
2013-04-04,4.6530000000000005
2013-04-05,4.6981
2013-04-08,4.7046
2013-04-09,4.6659
2013-04-10,4.7876
2013-04-11,4.7429
2013-04-12,4.7429
2013-04-15,4.6597
2013-04-16,4.7046
2013-04-17,4.6468
2013-04-18,4.5756
2013-04-19,4.6724
2013-04-22,4.7179
2013-04-23,4.711
2013-04-24,4.705
2013-04-25,4.7561
2013-04-26,4.7436
2013-04-29,4.8019
2013-04-30,4.8019
2013-05-01,4.6082
2013-05-02,4.6405
2013-05-03,4.6724
2013-05-06,4.6917
2013-05-07,4.6724
2013-05-08,4.6468
2013-05-09,4.6597
2013-05-10,4.6789
2013-05-13,4.6855
2013-05-14,4.6917
2013-05-15,4.711
2013-05-16,4.7699
2013-05-17,4.7892
2013-05-20,4.8345
2013-05-21,4.8479
2013-05-22,4.7831
2013-05-23,4.7892
2013-05-24,4.7892
2013-05-28,4.7308
2013-05-29,4.7049
2013-05-30,4.7635
2013-05-31,4.7224
2013-06-03,4.7635
2013-06-04,4.7957
2013-06-05,4.7564
2013-06-06,4.7763
2013-06-07,4.8086
2013-06-10,4.7892
2013-06-11,4.7763
2013-06-12,4.7505
2013-06-13,4.7763
2013-06-14,4.7763
2013-06-17,4.8219
2013-06-18,4.8483
2013-06-19,4.8219
2013-06-20,4.7562
2013-06-21,4.7562
2013-06-24,4.6516
2013-06-25,4.6979
2013-06-26,4.7303
2013-06-27,4.829
2013-06-28,4.8089
2013-07-01,4.829
2013-07-02,4.7958
2013-07-03,4.7893
2013-07-05,4.7832
2013-07-08,4.7893
2013-07-09,4.8415
2013-07-10,4.8546
2013-07-11,4.9009
2013-07-12,4.8745
2013-07-15,4.9269
2013-07-16,4.8939
2013-07-17,4.9401
2013-07-18,4.9271
2013-07-19,4.907
2013-07-22,4.8744
2013-07-23,4.8744
2013-07-24,4.861000000000001
2013-07-25,4.8676
2013-07-26,4.861000000000001
2013-07-29,4.8481
2013-07-30,4.8149
2013-07-31,4.7292
2013-08-01,4.7557
2013-08-02,4.7753
2013-08-05,4.8149
2013-08-06,4.7753
2013-08-07,4.7557
2013-08-08,4.7689
2013-08-09,4.7624
2013-08-12,4.7624
2013-08-13,4.7753
2013-08-14,4.7624
2013-08-15,4.7227
2013-08-16,4.7292
2013-08-19,4.643
2013-08-20,4.5566
2013-08-21,4.5236
2013-08-22,4.5566
2013-08-23,4.6629
2013-08-26,4.6629
2013-08-27,4.643
2013-08-28,4.5504
2013-08-29,4.5905
2013-08-30,4.5367
2013-09-03,4.5822
2013-09-04,4.6292
2013-09-05,4.6558
2013-09-06,4.6621
2013-09-09,4.7161
2013-09-10,4.7892
2013-09-11,4.7891
2013-09-12,4.7426
2013-09-13,4.7558
2013-09-16,4.783
2013-09-17,4.8093
2013-09-18,4.816
2013-09-19,4.8027
2013-09-20,4.8828
2013-09-23,4.8224
2013-09-24,4.7892
2013-09-25,4.7758
2013-09-26,4.7558
2013-09-27,4.736000000000001
2013-09-30,4.7091
2013-10-01,4.7158
2013-10-02,4.6621
2013-10-03,4.5892
2013-10-04,4.6021
2013-10-07,4.5689
2013-10-08,4.5421
2013-10-09,4.6621
2013-10-10,4.7493
2013-10-11,4.783
2013-10-14,4.783
2013-10-15,4.7758
2013-10-16,4.8093
2013-10-17,4.8626
2013-10-18,4.9166
2013-10-21,4.8829
2013-10-22,4.8494
2013-10-23,4.89
2013-10-24,4.8964
2013-10-25,4.8829
2013-10-28,4.8763
2013-10-29,4.8964
2013-10-30,4.8694
2013-10-31,4.7618
