Date,Close
2016-01-04,53.513999999999996
2016-01-05,53.291000000000004
2016-01-06,53.301
2016-01-07,53.141000000000005
2016-01-08,51.692
2016-01-11,50.049
2016-01-12,50.94
2016-01-13,48.04
2016-01-14,51.213
2016-01-15,53.823
2016-01-19,51.617
2016-01-20,53.643
2016-01-21,54.778999999999996
2016-01-22,55.22
2016-01-25,55.052
2016-01-26,54.68600000000001
2016-01-27,53.606
2016-01-28,52.422
2016-01-29,51.532
2016-02-01,51.052
2016-02-02,50.641000000000005
2016-02-03,53.353
2016-02-04,53.277
2016-02-05,49.86
2016-02-08,49.646
2016-02-09,50.199
2016-02-10,49.486000000000004
2016-02-11,48.978
2016-02-12,49.354
2016-02-16,50.227
2016-02-17,51.635
2016-02-18,51.20399999999999
2016-02-19,50.958999999999996
2016-02-22,51.888000000000005
2016-02-23,51.69
2016-02-24,51.523999999999994
2016-02-25,52.753
2016-02-26,52.56399999999999
2016-02-29,51.258
2016-03-01,52.882
2016-03-02,52.283
2016-03-03,52.498000000000005
2016-03-04,52.70399999999999
2016-03-07,52.94
2016-03-08,51.925
2016-03-09,52.93
2016-03-10,52.78
2016-03-11,54.188
2016-03-14,53.7
2016-03-15,52.207
2016-03-16,52.856
2016-03-17,51.925
2016-03-18,53.099
2016-03-21,52.574
2016-03-22,53.97
2016-03-23,52.901
2016-03-24,52.678000000000004
2016-03-28,52.668
2016-03-29,53.549
2016-03-30,53.504
2016-03-31,53.61600000000001
2016-04-01,53.897
2016-04-04,55.577
2016-04-05,54.949
2016-04-06,56.216
2016-04-07,55.662
2016-04-08,54.882
2016-04-11,54.91
2016-04-12,56.216
2016-04-13,55.968999999999994
2016-04-14,56.177
2016-04-15,56.396
2016-04-18,56.745
2016-04-19,57.021
2016-04-20,57.315
2016-04-21,58.158
2016-04-22,58.206
2016-04-25,57.778999999999996
2016-04-26,57.74
2016-04-27,57.523
2016-04-28,57.997
2016-04-29,57.808
2016-05-02,58.224
2016-05-03,58.537
2016-05-04,58.243
2016-05-05,59.076
2016-05-06,59.239
2016-05-09,60.367
2016-05-10,60.403999999999996
2016-05-11,59.417
2016-05-12,59.218999999999994
2016-05-13,58.754
2016-05-16,59.181000000000004
2016-05-17,57.097
2016-05-18,57.295
2016-05-19,56.177
2016-05-20,56.565
2016-05-23,56.196000000000005
2016-05-24,57.523
2016-05-25,58.016000000000005
2016-05-26,58.66
2016-05-27,59.427
2016-05-31,59.636
2016-06-01,59.542
2016-06-02,61.684
2016-06-03,61.596000000000004
2016-06-06,59.532
2016-06-07,59.799
2016-06-08,58.498999999999995
2016-06-09,57.57
2016-06-10,57.808
2016-06-13,56.793
2016-06-14,56.765
2016-06-15,57.238
2016-06-16,57.711999999999996
2016-06-17,56.869
2016-06-20,56.964
2016-06-21,56.84
2016-06-22,57.229
2016-06-23,58.101000000000006
2016-06-24,56.728
2016-06-27,55.608999999999995
2016-06-28,56.849
2016-06-29,58.575
2016-06-30,58.67
2016-07-01,59.427
2016-07-05,58.678999999999995
2016-07-06,60.053000000000004
2016-07-07,60.111000000000004
2016-07-08,60.802
2016-07-11,60.983000000000004
2016-07-12,62.071999999999996
2016-07-13,61.919
2016-07-14,60.818999999999996
2016-07-15,60.533
2016-07-18,60.762
2016-07-19,60.533
2016-07-20,60.618
2016-07-21,61.078
2016-07-22,61.0
2016-07-25,61.486999999999995
2016-07-26,61.611999999999995
2016-07-27,62.043
2016-07-28,61.871
2016-07-29,63.31399999999999
2016-08-01,63.993
2016-08-02,63.841
2016-08-03,63.64
2016-08-04,63.19
2016-08-05,63.61
2016-08-08,63.42
2016-08-09,63.821000000000005
2016-08-10,63.505
2016-08-11,64.003
2016-08-12,64.233
2016-08-15,64.42399999999999
2016-08-16,63.802
2016-08-17,63.888000000000005
2016-08-18,63.831
2016-08-19,64.146
2016-08-22,64.06
2016-08-23,63.257
2016-08-24,62.196000000000005
2016-08-25,61.871
2016-08-26,61.766000000000005
2016-08-29,61.67100000000001
2016-08-30,61.336000000000006
2016-08-31,61.278999999999996
2016-09-01,61.211000000000006
2016-09-02,61.29600000000001
2016-09-06,61.766000000000005
2016-09-07,62.11
2016-09-08,61.24100000000001
2016-09-09,60.571000000000005
2016-09-12,61.261
2016-09-13,60.552
2016-09-14,60.552
2016-09-15,60.562
2016-09-16,60.486000000000004
2016-09-19,60.14
2016-09-20,60.495
2016-09-21,61.278999999999996
2016-09-22,62.215
2016-09-23,62.12
2016-09-26,61.251000000000005
2016-09-27,61.727
2016-09-28,61.391999999999996
2016-09-29,60.053999999999995
2016-09-30,60.294
2016-10-03,60.446000000000005
2016-10-04,60.226000000000006
2016-10-05,60.599
2016-10-06,60.06399999999999
2016-10-07,60.159
2016-10-10,60.523
2016-10-11,59.643
2016-10-12,59.055
2016-10-13,58.997
2016-10-14,58.052
2016-10-17,58.022
2016-10-18,59.383
2016-10-19,59.268
2016-10-20,59.586000000000006
2016-10-21,58.833
2016-10-24,58.968
2016-10-25,59.383
2016-10-26,58.871
2016-10-27,59.29600000000001
2016-10-28,55.571999999999996
2016-10-31,53.817
