Date,Close
2009-01-02,28.875
2009-01-05,28.21
2009-01-06,29.703000000000003
2009-01-07,31.551
2009-01-08,31.734
2009-01-09,30.769000000000002
2009-01-12,30.576999999999998
2009-01-13,29.358
2009-01-14,28.32
2009-01-15,28.365
2009-01-16,28.265
2009-01-20,26.935
2009-01-21,28.109
2009-01-22,26.634
2009-01-23,26.105999999999998
2009-01-26,25.487
2009-01-27,26.261999999999997
2009-01-28,26.589000000000002
2009-01-29,25.816
2009-01-30,24.549
2009-02-02,23.903000000000002
2009-02-03,25.005
2009-02-04,25.333000000000002
2009-02-05,25.131999999999998
2009-02-06,26.151999999999997
2009-02-09,26.160999999999998
2009-02-10,25.214000000000002
2009-02-11,25.223000000000003
2009-02-12,24.386
2009-02-13,24.148000000000003
2009-02-17,22.590999999999998
2009-02-18,22.737
2009-02-19,22.228
2009-02-20,21.954
2009-02-23,21.918000000000003
2009-02-24,22.901
2009-02-25,23.201999999999998
2009-02-26,22.381999999999998
2009-02-27,22.864
2009-03-02,21.746
2009-03-03,21.151999999999997
2009-03-04,21.746
2009-03-05,19.988
2009-03-06,20.078
2009-03-09,19.596
2009-03-10,20.589000000000002
2009-03-11,21.39
2009-03-12,22.118000000000002
2009-03-13,23.383000000000003
2009-03-16,24.276999999999997
2009-03-17,25.15
2009-03-18,25.05
2009-03-19,25.551
2009-03-20,24.623
2009-03-23,26.871
2009-03-24,26.379
2009-03-25,26.871
2009-03-26,27.919
2009-03-27,27.545
2009-03-30,26.506999999999998
2009-03-31,26.434
2009-04-01,27.272
2009-04-02,28.182
2009-04-03,28.118000000000002
2009-04-06,27.945999999999998
2009-04-07,27.6
2009-04-08,27.144000000000002
2009-04-09,28.72
2009-04-13,29.084
2009-04-14,28.182
2009-04-15,28.22
2009-04-16,28.109
2009-04-17,28.164
2009-04-20,27.5
2009-04-21,27.609
2009-04-22,27.49
2009-04-23,27.991999999999997
2009-04-24,27.909000000000002
2009-04-27,27.261999999999997
2009-04-28,26.689
2009-04-29,26.98
2009-04-30,27.509
2009-05-01,29.175
2009-05-04,29.894000000000002
2009-05-05,29.930999999999997
2009-05-06,30.522
2009-05-07,30.586
2009-05-08,31.725
2009-05-11,30.778000000000002
2009-05-12,31.715
2009-05-13,30.413
2009-05-14,30.194000000000003
2009-05-15,31.087
2009-05-18,31.07
2009-05-19,31.243000000000002
2009-05-20,31.561
2009-05-21,30.595
2009-05-22,30.531999999999996
2009-05-26,31.031999999999996
2009-05-27,29.921
2009-05-28,30.186
2009-05-29,30.204
2009-06-01,30.186
2009-06-02,30.368000000000002
2009-06-03,29.484
2009-06-04,29.676
2009-06-05,30.513
2009-06-08,30.933000000000003
2009-06-09,31.386999999999997
2009-06-10,31.123
2009-06-11,31.516
2009-06-12,31.433000000000003
2009-06-15,30.241
2009-06-16,30.104
2009-06-17,30.041
2009-06-18,29.467
2009-06-19,30.605
2009-06-22,29.666
2009-06-23,29.794
2009-06-24,30.676
2009-06-25,31.315
2009-06-26,30.869
2009-06-29,30.441999999999997
2009-06-30,29.621
2009-07-01,29.641
2009-07-02,28.484
2009-07-06,29.421
2009-07-07,28.729
2009-07-08,28.865
2009-07-09,28.893
2009-07-10,28.81
2009-07-13,29.32
2009-07-14,29.648000000000003
2009-07-15,30.086
2009-07-16,30.421999999999997
2009-07-17,30.166999999999998
2009-07-20,30.622
2009-07-21,30.888
2009-07-22,30.631
2009-07-23,30.997
2009-07-24,31.998
2009-07-27,32.353
2009-07-28,32.827
2009-07-29,32.69
2009-07-30,33.080999999999996
2009-07-31,33.71
2009-08-03,33.509
2009-08-04,33.064
2009-08-05,32.626999999999995
2009-08-06,32.389
2009-08-07,32.444
2009-08-10,32.527
2009-08-11,32.371
2009-08-12,32.617
2009-08-13,32.699
2009-08-14,32.353
2009-08-17,31.206
2009-08-18,32.727
2009-08-19,33.027
2009-08-20,34.236999999999995
2009-08-21,34.584
2009-08-24,35.622
2009-08-25,35.830999999999996
2009-08-26,35.568000000000005
2009-08-27,35.504
2009-08-28,35.941
2009-08-31,34.793
2009-09-01,34.446999999999996
2009-09-02,34.257
2009-09-03,34.219
2009-09-04,34.711999999999996
2009-09-08,35.211999999999996
2009-09-09,34.976
2009-09-10,35.668
2009-09-11,35.559
2009-09-14,35.13
2009-09-15,35.996
2009-09-16,37.407
2009-09-17,36.559
2009-09-18,36.87
2009-09-21,36.496
2009-09-22,36.87
2009-09-23,36.551
2009-09-24,36.879
2009-09-25,36.524
2009-09-28,36.905
2009-09-29,36.459
2009-09-30,36.414
2009-10-01,35.058
2009-10-02,34.547
2009-10-05,34.684
2009-10-06,34.584
2009-10-07,34.32
2009-10-08,34.939
2009-10-09,35.048
2009-10-12,35.321
2009-10-13,35.286
2009-10-14,35.585
2009-10-15,35.649
2009-10-16,35.249
2009-10-19,35.722
2009-10-20,35.986
2009-10-21,35.732
2009-10-22,36.449
2009-10-23,35.585
2009-10-26,35.475
2009-10-27,34.711999999999996
2009-10-28,33.919000000000004
2009-10-29,35.13
2009-10-30,34.292
