Date,Close
2015-01-02,5.57
2015-01-05,5.29
2015-01-06,5.28
2015-01-07,5.39
2015-01-08,5.23
2015-01-09,5.19
2015-01-12,5.18
2015-01-13,5.05
2015-01-14,5.05
2015-01-15,5.25
2015-01-16,5.19
2015-01-20,5.18
2015-01-21,5.15
2015-01-22,5.31
2015-01-23,5.16
2015-01-26,5.06
2015-01-27,4.85
2015-01-28,4.89
2015-01-29,5.01
2015-01-30,4.9
2015-02-02,4.87
2015-02-03,4.71
2015-02-04,4.72
2015-02-05,4.57
2015-02-06,5.59
2015-02-09,6.06
2015-02-10,5.37
2015-02-11,5.43
2015-02-12,5.87
2015-02-13,5.86
2015-02-17,6.13
2015-02-18,6.1
2015-02-19,5.94
2015-02-20,5.97
2015-02-23,6.23
2015-02-24,6.19
2015-02-25,6.21
2015-02-26,6.19
2015-02-27,6.29
2015-03-02,6.37
2015-03-03,6.37
2015-03-04,6.4
2015-03-05,6.4
2015-03-06,6.41
2015-03-09,6.17
2015-03-10,6.11
2015-03-11,6.12
2015-03-12,6.16
2015-03-13,6.21
2015-03-16,6.24
2015-03-17,6.23
2015-03-18,6.2
2015-03-19,6.24
2015-03-20,6.11
2015-03-23,6.37
2015-03-24,6.44
2015-03-25,6.5
2015-03-26,6.49
2015-03-27,6.5
2015-03-30,6.49
2015-03-31,6.51
2015-04-01,6.47
2015-04-02,6.4
2015-04-06,6.46
2015-04-07,6.45
2015-04-08,6.37
2015-04-09,6.5
2015-04-10,6.51
2015-04-13,6.48
2015-04-14,6.36
2015-04-15,6.22
2015-04-16,6.04
2015-04-17,6.14
2015-04-20,6.08
2015-04-21,6.13
2015-04-22,6.24
2015-04-23,6.37
2015-04-24,6.42
2015-04-27,6.2
2015-04-28,6.34
2015-04-29,6.4
2015-04-30,6.02
2015-05-01,6.28
2015-05-04,6.4
2015-05-05,6.4
2015-05-06,6.54
2015-05-07,6.48
2015-05-08,6.49
2015-05-11,6.39
2015-05-12,6.34
2015-05-13,6.33
2015-05-14,6.33
2015-05-15,6.18
2015-05-18,6.3
2015-05-19,6.37
2015-05-20,6.32
2015-05-21,6.39
2015-05-22,6.39
2015-05-26,6.55
2015-05-27,6.45
2015-05-28,6.46
2015-05-29,6.52
2015-06-01,6.56
2015-06-02,6.54
2015-06-03,6.51
2015-06-04,6.46
2015-06-05,6.49
2015-06-08,6.5
2015-06-09,6.4
2015-06-10,6.47
2015-06-11,6.5
2015-06-12,6.51
2015-06-15,6.5
2015-06-16,6.46
2015-06-17,6.49
2015-06-18,6.49
2015-06-19,6.48
2015-06-22,6.5
2015-06-23,6.6
2015-06-24,6.62
2015-06-25,6.56
2015-06-26,6.58
2015-06-29,6.36
2015-06-30,6.45
2015-07-01,6.46
2015-07-02,6.17
2015-07-06,6.0
2015-07-07,5.98
2015-07-08,5.9
2015-07-09,5.4
2015-07-10,5.96
2015-07-13,5.94
2015-07-14,5.8
2015-07-15,5.9
2015-07-16,5.84
2015-07-17,5.86
2015-07-20,5.84
2015-07-21,5.91
2015-07-22,5.91
2015-07-23,5.86
2015-07-24,6.09
2015-07-27,6.05
2015-07-28,6.06
2015-07-29,6.09
2015-07-30,6.05
2015-07-31,6.03
2015-08-03,6.04
2015-08-04,6.14
2015-08-05,6.11
2015-08-06,6.19
2015-08-07,6.19
2015-08-10,6.18
2015-08-11,6.2
2015-08-12,6.06
2015-08-13,6.18
2015-08-14,6.19
2015-08-17,6.08
2015-08-18,6.17
2015-08-19,6.2
2015-08-20,6.19
2015-08-21,6.03
2015-08-24,5.95
2015-08-25,6.1
2015-08-26,5.8
2015-08-27,5.89
2015-08-28,5.97
2015-08-31,5.89
2015-09-01,5.94
2015-09-02,6.02
2015-09-03,5.93
2015-09-04,6.02
2015-09-08,6.1
2015-09-09,6.13
2015-09-10,6.02
2015-09-11,6.1
2015-09-14,6.11
2015-09-15,6.04
2015-09-16,6.05
2015-09-17,6.03
2015-09-18,6.01
2015-09-21,5.74
2015-09-22,5.84
2015-09-23,6.08
2015-09-24,6.02
2015-09-25,5.93
2015-09-28,5.95
2015-09-29,6.42
2015-09-30,6.09
2015-10-01,6.19
2015-10-02,6.11
2015-10-05,6.3
2015-10-06,6.34
2015-10-07,6.42
2015-10-08,6.44
2015-10-09,6.46
2015-10-12,6.47
2015-10-13,6.49
2015-10-14,6.49
2015-10-15,6.54
2015-10-16,6.51
2015-10-19,6.55
2015-10-20,6.4
2015-10-21,6.43
2015-10-22,6.4
2015-10-23,6.39
2015-10-26,6.43
2015-10-27,6.39
2015-10-28,6.13
2015-10-29,6.02
2015-10-30,6.2
