Date,Close
1987-01-02,25.365
1987-01-05,25.712
1987-01-06,25.576
1987-01-07,25.685
1987-01-08,25.552
1987-01-09,25.418000000000003
1987-01-12,25.034000000000002
1987-01-13,24.224
1987-01-14,24.666
1987-01-15,24.951999999999998
1987-01-16,24.951999999999998
1987-01-19,26.046
1987-01-20,25.526
1987-01-21,25.526
1987-01-22,26.486
1987-01-23,26.253
1987-01-26,26.461
1987-01-27,26.904
1987-01-28,27.03
1987-01-29,26.745
1987-01-30,26.77
1987-02-02,27.498
1987-02-03,27.655
1987-02-04,28.099
1987-02-05,28.465
1987-02-06,28.233
1987-02-09,27.815
1987-02-10,27.74
1987-02-11,27.865
1987-02-12,27.58
1987-02-13,27.973000000000003
1987-02-17,28.775
1987-02-18,28.701
1987-02-19,28.934
1987-02-20,29.033
1987-02-23,29.819000000000003
1987-02-24,29.736
1987-02-25,29.475
1987-02-26,28.984
1987-02-27,29.01
1987-03-02,28.801
1987-03-03,28.723000000000003
1987-03-04,29.083000000000002
1987-03-05,29.193
1987-03-06,28.984
1987-03-09,28.875
1987-03-10,29.711
1987-03-11,29.475
1987-03-12,29.993000000000002
1987-03-13,30.128
1987-03-16,30.078000000000003
1987-03-17,30.596
1987-03-18,30.409000000000002
1987-03-19,30.57
1987-03-20,30.901999999999997
1987-03-23,31.139
1987-03-24,31.788
1987-03-25,32.365
1987-03-26,32.024
1987-03-27,31.346999999999998
1987-03-30,31.688000000000002
1987-03-31,31.221999999999998
1987-04-01,31.43
1987-04-02,30.776999999999997
1987-04-03,31.089000000000002
1987-04-06,31.061999999999998
1987-04-07,30.462
1987-04-08,30.619
1987-04-09,29.941999999999997
1987-04-10,30.151999999999997
1987-04-13,30.695
1987-04-14,30.804000000000002
1987-04-15,31.371
1987-04-16,31.195999999999998
1987-04-20,31.195999999999998
1987-04-21,32.65
1987-04-22,32.074
1987-04-23,32.074
1987-04-24,31.555
1987-04-27,32.074
1987-04-28,32.282
1987-04-29,32.98
1987-04-30,33.3
1987-05-01,33.402
1987-05-04,33.891999999999996
1987-05-05,34.704
1987-05-06,34.677
1987-05-07,34.286
1987-05-08,34.053000000000004
1987-05-11,33.891999999999996
1987-05-12,34.385
1987-05-13,34.569
1987-05-14,34.338
1987-05-15,33.402
1987-05-18,33.475
1987-05-19,32.598
1987-05-20,32.574
1987-05-21,32.698
1987-05-22,32.574
1987-05-26,33.402
1987-05-27,33.475
1987-05-28,33.817
1987-05-29,33.273
1987-06-01,33.192
1987-06-02,32.698
1987-06-03,33.324
1987-06-04,33.561
1987-06-05,33.273
1987-06-08,33.534
1987-06-09,33.245
1987-06-10,32.809
1987-06-11,32.774
1987-06-12,32.574
1987-06-15,33.192
1987-06-16,33.685
1987-06-17,33.561
1987-06-18,33.451
1987-06-19,33.561
1987-06-22,33.953
1987-06-23,34.286
1987-06-24,34.544000000000004
1987-06-25,34.912
1987-06-26,34.621
1987-06-29,34.385
1987-06-30,33.793
1987-07-01,34.101
1987-07-02,34.154
1987-07-06,34.338
1987-07-07,34.075
1987-07-08,34.677
1987-07-09,34.569
1987-07-10,34.73
1987-07-13,35.323
1987-07-14,34.83
1987-07-15,34.939
1987-07-16,34.961999999999996
1987-07-17,34.73
1987-07-20,34.236999999999995
1987-07-21,33.845
1987-07-22,33.561
1987-07-23,33.3
1987-07-24,33.534
1987-07-27,33.717
1987-07-28,33.534
1987-07-29,33.583
1987-07-30,33.766999999999996
1987-07-31,33.475
1987-08-03,33.118
1987-08-04,33.143
1987-08-05,33.324
1987-08-06,33.891999999999996
1987-08-07,34.184
1987-08-10,34.677
1987-08-11,35.146
1987-08-12,35.43
1987-08-13,36.056
1987-08-14,36.03
1987-08-17,36.288000000000004
1987-08-18,35.946999999999996
1987-08-19,35.898
1987-08-20,36.34
1987-08-21,36.34
1987-08-24,36.314
1987-08-25,35.763000000000005
1987-08-26,34.912
1987-08-27,34.569
1987-08-28,34.621
1987-08-31,35.012
1987-09-01,33.867
1987-09-02,33.793
1987-09-03,33.609
1987-09-04,33.426
1987-09-08,32.809
1987-09-09,32.698
1987-09-10,32.809
1987-09-11,33.51
1987-09-14,33.685
1987-09-15,32.75
1987-09-16,32.574
1987-09-17,32.832
1987-09-18,32.308
1987-09-21,31.295
1987-09-22,32.39
1987-09-23,32.074
1987-09-24,32.417
1987-09-25,32.441
1987-09-28,31.764
1987-09-29,31.295
1987-09-30,31.346999999999998
1987-10-01,32.157
1987-10-02,32.282
1987-10-05,32.541
1987-10-06,31.396
1987-10-07,31.764
1987-10-08,31.504
1987-10-09,30.644000000000002
1987-10-12,31.089000000000002
1987-10-13,30.93
1987-10-14,30.204
1987-10-15,29.143
1987-10-16,28.072
1987-10-19,21.469
1987-10-20,23.915
1987-10-21,25.526
1987-10-22,24.951999999999998
1987-10-23,25.109
1987-10-26,23.288
1987-10-27,24.541
1987-10-28,24.541
1987-10-29,25.008000000000003
1987-10-30,25.474
